datetime,portfolio_value,cash,return
2023-12-15 09:30:00-05:00,100000.0,100000.0,
2023-12-16 09:30:00-05:00,100000.0,100000.0,0.0
2023-12-18 09:30:00-05:00,100000.0,100000.0,0.0
2023-12-19 09:30:00-05:00,100000.0,100000.0,0.0
2023-12-20 09:30:00-05:00,100000.0,100000.0,0.0
2023-12-21 09:30:00-05:00,100000.0,100000.0,0.0
2023-12-22 09:30:00-05:00,100000.0,100000.0,0.0
2023-12-23 09:30:00-05:00,100000.0,104738.59985351562,0.0
2023-12-26 09:30:00-05:00,99997.89978027344,104738.59985351562,-2.1002197265640454e-05
2023-12-27 09:30:00-05:00,99984.19982910156,104738.59985351562,-0.00013700238906999562
2023-12-28 09:30:00-05:00,99969.7998046875,104738.59985351562,-0.0001440230000208098
2023-12-29 09:30:00-05:00,99973.69995117188,104738.59985351562,3.901324692057173e-05
2023-12-30 09:30:00-05:00,99973.69995117188,104738.59985351562,0.0
